,genelength,GCcontent,Gcontent,Acontent
Zm00001eb166250_T001,1464,67.34972677595628,32.650273224043715,13.524590163934427
Zm00001eb172830_T001,288,47.91666666666667,25.34722222222222,27.430555555555557
Zm00001eb177590_T001,258,56.97674418604651,27.906976744186046,26.356589147286826
Zm00001eb205660_T001,666,51.95195195195195,30.630630630630627,28.52852852852853
Zm00001eb197770_T001,585,67.008547008547,27.521367521367523,14.871794871794872
Zm00001eb188430_T001,327,65.4434250764526,22.93577981651376,14.37308868501529
Zm00001eb196860_T001,366,50.27322404371585,20.491803278688526,28.142076502732237
Zm00001eb193910_T001,618,67.96116504854369,32.200647249190936,15.210355987055015
Zm00001eb193120_T001,717,60.111576011157595,29.567642956764296,22.87308228730823
Zm00001eb189690_T001,339,47.1976401179941,25.958702064896755,36.283185840707965
Zm00001eb185600_T001,597,61.97654941373534,28.97822445561139,16.750418760469014
Zm00001eb172460_T001,531,61.39359698681732,27.30696798493409,20.715630885122412
Zm00001eb166670_T001,459,48.5838779956427,17.429193899782135,25.925925925925924
Zm00001eb195210_T001,1002,62.774451097804395,28.343313373253494,19.660678642714572
Zm00001eb188930_T001,297,52.18855218855219,23.56902356902357,23.232323232323232
Zm00001eb176760_T002,1794,58.97435897435898,27.201783723522855,20.68004459308807
Zm00001eb190350_T001,1581,52.62492093611638,26.628716002530044,24.3516761543327
Zm00001eb207630_T001,309,66.99029126213593,32.68608414239482,11.326860841423949
Zm00001eb192910_T004,3183,44.266415331448314,23.939679547596608,28.36946277097078
Zm00001eb178140_T001,738,57.04607046070461,31.43631436314363,26.151761517615174
Zm00001eb201220_T001,684,54.53216374269005,31.140350877192986,22.22222222222222
Zm00001eb193600_T001,1167,65.63838903170523,34.79005998286204,18.594687232219364
Zm00001eb179710_T001,1692,55.673758865248224,31.382978723404253,21.099290780141843
Zm00001eb178820_T004,1638,53.17460317460318,28.083028083028083,22.71062271062271
Zm00001eb179670_T001,1020,61.568627450980394,27.84313725490196,17.84313725490196
Zm00001eb207890_T001,3264,52.05269607843137,24.57107843137255,24.96936274509804
Zm00001eb198300_T001,1008,48.90873015873016,27.380952380952383,27.67857142857143
Zm00001eb204270_T001,387,67.44186046511628,39.276485788113696,19.379844961240313
Zm00001eb175970_T001,1776,51.97072072072072,26.238738738738736,24.88738738738739
Zm00001eb181490_T001,411,49.87834549878345,26.034063260340634,27.73722627737226
Zm00001eb165490_T001,1377,57.225853304284676,25.85330428467683,20.697167755991288
Zm00001eb207470_T001,906,67.21854304635761,29.3598233995585,16.666666666666664
Zm00001eb188380_T001,1059,64.87252124645893,33.994334277620396,20.20774315391879
Zm00001eb189670_T001,381,48.55643044619423,25.984251968503933,32.808398950131235
Zm00001eb200070_T001,1200,48.5,27.083333333333332,31.916666666666664
Zm00001eb207430_T001,1218,50.656814449917896,26.272577996715928,26.60098522167488
Zm00001eb169600_T001,414,48.309178743961354,23.67149758454106,27.77777777777778
Zm00001eb202850_T001,399,73.93483709273183,34.83709273182957,15.288220551378446
Zm00001eb167970_T001,525,45.14285714285714,25.333333333333336,25.333333333333336
Zm00001eb166750_T001,1431,70.37037037037037,36.68763102725367,18.029350104821802
Zm00001eb207620_T001,231,68.3982683982684,32.900432900432904,17.316017316017316
Zm00001eb175920_T001,360,68.33333333333333,22.5,15.277777777777779
Zm00001eb171260_T002,1092,50.366300366300365,28.205128205128204,26.373626373626376
Zm00001eb171440_T002,2964,49.59514170040486,26.01214574898785,24.291497975708502
Zm00001eb191600_T001,942,70.91295116772824,37.68577494692145,15.711252653927813
Zm00001eb195380_T004,1596,44.48621553884712,23.43358395989975,30.388471177944865
Zm00001eb169360_T001,1620,48.76543209876543,26.41975308641975,28.209876543209877
Zm00001eb199960_T002,300,64.0,34.0,19.666666666666664
Zm00001eb189710_T001,330,70.60606060606061,33.33333333333333,11.515151515151516
Zm00001eb168520_T001,1473,56.211812627291245,28.17379497623897,21.860149355057708
Zm00001eb190600_T001,297,45.11784511784512,17.50841750841751,22.895622895622896
Zm00001eb167510_T002,714,48.17927170868347,25.210084033613445,26.750700280112046
Zm00001eb175220_T001,627,55.34290271132376,33.33333333333333,27.751196172248804
Zm00001eb177690_T002,2022,65.03461918892187,35.75667655786351,19.584569732937684
Zm00001eb172500_T001,1470,68.63945578231294,35.4421768707483,15.170068027210885
Zm00001eb203250_T002,552,50.90579710144928,25.0,27.173913043478258
Zm00001eb206600_T001,327,76.75840978593273,28.134556574923547,8.56269113149847
Zm00001eb204930_T001,885,48.13559322033898,25.19774011299435,25.875706214689266
Zm00001eb196120_T001,1419,68.28752642706131,31.92389006342495,16.701902748414376
Zm00001eb200700_T003,2595,45.00963391136801,24.238921001926784,28.901734104046245
Zm00001eb171110_T001,1320,53.18181818181819,26.89393939393939,25.227272727272727
Zm00001eb193270_T001,291,70.10309278350515,30.240549828178693,11.34020618556701
Zm00001eb198700_T004,639,58.84194053208138,33.02034428794992,28.012519561815335
Zm00001eb208500_T002,1101,52.95186194368756,25.068119891008173,23.342415985467756
Zm00001eb192980_T002,762,56.03674540682415,31.23359580052493,25.32808398950131
Zm00001eb185760_T001,897,59.643255295429206,31.215161649944257,21.40468227424749
Zm00001eb177380_T003,2298,46.17058311575283,22.193211488250654,25.892080069625763
Zm00001eb196450_T001,1347,45.58277654046029,25.16703786191537,26.50334075723831
Zm00001eb197640_T005,1386,52.23665223665223,28.28282828282828,21.78932178932179
Zm00001eb198020_T001,837,69.05615292712068,38.35125448028674,16.248506571087216
Zm00001eb202050_T001,846,65.95744680851064,33.451536643026,18.79432624113475
Zm00001eb181040_T001,1296,54.39814814814815,26.311728395061728,22.916666666666664
Zm00001eb192230_T001,819,57.14285714285714,33.82173382173382,22.46642246642247
Zm00001eb170830_T001,2295,65.92592592592592,31.11111111111111,17.124183006535947
Zm00001eb205020_T001,273,49.08424908424908,23.076923076923077,25.64102564102564
Zm00001eb192900_T001,1281,47.7751756440281,27.166276346604217,28.493364558938328
Zm00001eb167380_T001,339,71.976401179941,37.75811209439528,14.749262536873156
Zm00001eb166620_T001,801,49.063670411985015,17.353308364544322,27.091136079900124
Zm00001eb193640_T001,549,71.58469945355192,39.89071038251366,14.571948998178508
Zm00001eb198600_T001,1782,48.821548821548824,26.936026936026934,27.946127946127948
Zm00001eb181580_T001,582,40.72164948453608,20.618556701030926,31.78694158075601
Zm00001eb181200_T001,480,52.083333333333336,28.958333333333336,23.541666666666668
Zm00001eb187010_T001,870,65.28735632183908,33.793103448275865,26.551724137931032
Zm00001eb187070_T002,1698,40.8716136631331,23.26266195524146,28.79858657243816
Zm00001eb170980_T002,477,45.911949685534594,24.31865828092243,27.67295597484277
Zm00001eb170760_T001,747,45.64926372155288,24.230254350736278,27.443105756358772
Zm00001eb179560_T001,825,68.60606060606061,36.12121212121212,18.90909090909091
Zm00001eb174590_T001,2370,51.77215189873417,27.89029535864979,23.67088607594937
Zm00001eb180280_T001,252,59.92063492063492,27.77777777777778,23.015873015873016
Zm00001eb175460_T002,735,46.25850340136054,25.442176870748302,27.755102040816325
Zm00001eb185480_T001,645,54.10852713178295,25.426356589147286,21.550387596899228
Zm00001eb202540_T001,1695,49.20353982300885,25.368731563421832,25.073746312684364
Zm00001eb209200_T001,1110,44.95495495495496,27.297297297297295,33.6036036036036
Zm00001eb175390_T001,537,56.424581005586596,25.139664804469277,21.415270018621975
Zm00001eb184760_T001,2976,40.524193548387096,19.086021505376344,30.94758064516129
Zm00001eb171460_T001,1416,46.61016949152542,29.943502824858758,24.646892655367232
Zm00001eb200200_T001,1215,66.91358024691358,26.41975308641975,12.263374485596708
Zm00001eb191880_T001,2877,44.664581160931526,24.469933958985056,29.475147723322902
Zm00001eb183840_T001,264,67.04545454545455,35.22727272727273,19.696969696969695
Zm00001eb166510_T001,276,43.84057971014493,27.536231884057973,36.594202898550726
Zm00001eb186490_T001,687,73.94468704512373,32.1688500727802,12.954876273653564
Zm00001eb171750_T001,3177,46.490399748190114,24.582939880390306,28.643374252439408
Zm00001eb193180_T001,1284,70.40498442367601,32.94392523364486,15.732087227414329
Zm00001eb208240_T002,1110,56.75675675675676,28.01801801801802,22.61261261261261
Zm00001eb168620_T001,1059,68.83852691218131,31.444759206798867,15.486307837582626
Zm00001eb172780_T002,1410,47.4468085106383,24.53900709219858,24.113475177304963
Zm00001eb183570_T001,318,66.0377358490566,28.930817610062892,16.037735849056602
Zm00001eb174630_T004,2961,45.322526173590006,23.775751435325905,27.321850726106046
Zm00001eb210140_T001,1707,51.025190392501464,24.077328646748683,25.600468658465143
Zm00001eb186150_T002,972,64.7119341563786,31.378600823045268,16.97530864197531
Zm00001eb197150_T001,1104,52.80797101449275,21.829710144927535,23.82246376811594
Zm00001eb175010_T001,423,34.515366430260045,17.96690307328605,34.515366430260045
Zm00001eb185650_T002,960,46.458333333333336,25.624999999999996,31.666666666666664
Zm00001eb173990_T001,468,66.02564102564102,32.9059829059829,16.025641025641026
Zm00001eb185580_T001,690,67.68115942028986,34.20289855072463,17.391304347826086
Zm00001eb178450_T001,1218,62.315270935960584,27.914614121510674,18.226600985221676
Zm00001eb173690_T001,480,49.583333333333336,24.583333333333332,26.666666666666668
Zm00001eb198030_T001,1275,67.84313725490196,32.23529411764706,16.627450980392155
Zm00001eb187540_T001,375,66.66666666666666,33.86666666666667,19.2
Zm00001eb168950_T001,1362,68.06167400881057,32.011747430249635,20.044052863436125
Zm00001eb203470_T001,2184,46.42857142857143,25.82417582417583,26.73992673992674
Zm00001eb202740_T001,1194,64.15410385259631,33.165829145728644,17.922948073701843
Zm00001eb177660_T002,1185,65.0632911392405,33.24894514767933,19.57805907172996
Zm00001eb178000_T001,1758,68.14562002275312,31.85437997724687,14.846416382252558
Zm00001eb198440_T001,1476,51.6260162601626,25.609756097560975,24.119241192411923
Zm00001eb194740_T001,1074,68.34264432029795,31.750465549348235,16.480446927374302
Zm00001eb180750_T001,546,52.56410256410257,22.344322344322347,28.205128205128204
Zm00001eb199820_T002,2088,46.36015325670498,25.383141762452105,29.549808429118773
Zm00001eb173510_T001,591,75.1269035532995,35.87140439932318,11.16751269035533
Zm00001eb173160_T001,1491,72.30046948356808,35.34540576794098,11.334674714956405
Zm00001eb164690_T001,537,69.08752327746741,36.12662942271881,16.201117318435752
Zm00001eb201130_T001,516,69.76744186046511,31.976744186046513,15.69767441860465
Zm00001eb188480_T001,714,65.96638655462185,43.13725490196079,20.30812324929972
Zm00001eb205850_T001,576,54.513888888888886,30.03472222222222,25.17361111111111
Zm00001eb169790_T004,1593,49.466415568110484,24.356559949780287,27.244193345888263
Zm00001eb188690_T001,1086,76.24309392265194,36.64825046040516,9.85267034990792
Zm00001eb172210_T001,357,61.904761904761905,22.969187675070028,17.647058823529413
Zm00001eb203710_T001,333,56.75675675675676,27.027027027027028,21.32132132132132
Zm00001eb185030_T002,1269,46.414499605988965,28.684003152088263,28.132387706855795
Zm00001eb190460_T001,441,43.76417233560091,24.71655328798186,35.600907029478456
Zm00001eb208130_T001,426,68.07511737089203,25.821596244131456,13.380281690140844
Zm00001eb190190_T001,1329,50.112866817155755,26.71181339352897,27.689992475545523
Zm00001eb209250_T001,606,49.17491749174918,24.58745874587459,26.4026402640264
Zm00001eb196380_T002,3129,53.563438798338126,29.466283157558326,23.457973793544262
Zm00001eb184520_T001,507,60.946745562130175,29.585798816568047,14.201183431952662
Zm00001eb175510_T001,1401,52.67665952890792,28.26552462526767,22.12705210563883
Zm00001eb202580_T003,1527,45.05566470203012,26.39161755075311,30.648330058939095
Zm00001eb190630_T001,1224,51.143790849673195,26.225490196078432,25.0
Zm00001eb167820_T001,2934,65.8145875937287,31.458759372869803,17.893660531697343
Zm00001eb195170_T001,396,63.38383838383839,33.08080808080808,22.22222222222222
Zm00001eb175310_T001,363,59.50413223140496,23.140495867768596,19.55922865013774
Zm00001eb184650_T002,2973,41.57416750756811,19.84527413387151,29.397914564413053
Zm00001eb205720_T001,507,52.26824457593688,28.205128205128204,23.076923076923077
Zm00001eb208210_T001,1563,64.93921944977608,30.326295585412666,17.722328854766474
Zm00001eb181500_T001,462,58.87445887445888,30.08658008658009,20.12987012987013
Zm00001eb207850_T001,687,57.05967976710335,29.985443959243085,27.365356622998544
Zm00001eb206070_T002,1059,49.19735599622285,28.517469310670446,27.950897072710102
Zm00001eb164460_T001,411,49.63503649635037,25.060827250608277,22.871046228710462
Zm00001eb203030_T001,834,63.549160671462836,33.093525179856115,21.822541966426858
Zm00001eb179170_T007,1764,52.21088435374149,28.34467120181406,23.922902494331066
Zm00001eb199180_T001,627,51.515151515151516,26.794258373205743,26.31578947368421
Zm00001eb184250_T001,246,64.63414634146342,29.67479674796748,13.821138211382115
Zm00001eb191760_T001,1899,54.397051079515535,25.223802001053187,22.59083728278041
Zm00001eb185160_T001,783,66.41123882503193,33.33333333333333,21.328224776500637
Zm00001eb189180_T001,504,54.96031746031746,27.380952380952383,21.825396825396826
Zm00001eb201140_T002,4401,46.03499204726199,25.01704158145876,28.925244262667576
Zm00001eb201920_T001,411,54.50121654501216,28.467153284671532,25.790754257907544
Zm00001eb183060_T001,687,41.04803493449782,23.435225618631733,28.38427947598253
Zm00001eb166940_T001,804,47.38805970149254,15.547263681592039,25.99502487562189
Zm00001eb182640_T001,1092,61.44688644688645,28.296703296703296,22.61904761904762
Zm00001eb165260_T001,969,73.68421052631578,33.746130030959755,13.828689370485037
Zm00001eb190910_T001,255,56.86274509803921,28.627450980392155,23.137254901960784
Zm00001eb190060_T002,1383,56.25451916124368,28.054953000723064,25.45191612436732
Zm00001eb200870_T002,2097,46.924177396280406,27.086313781592754,26.8001907486886
Zm00001eb185440_T001,999,63.96396396396396,32.932932932932935,19.31931931931932
Zm00001eb182770_T001,996,69.27710843373494,31.224899598393574,15.461847389558233
Zm00001eb183200_T002,723,48.13278008298755,24.343015214384508,31.8118948824343
Zm00001eb188950_T002,1440,57.22222222222222,32.15277777777778,24.444444444444443
Zm00001eb169390_T001,963,72.79335410176532,38.110072689511945,11.941848390446522
Zm00001eb205310_T001,1335,65.69288389513108,29.8876404494382,20.299625468164795
Zm00001eb165950_T001,3309,46.81172559685706,25.385312783318227,25.7479601087942
Zm00001eb199550_T002,1815,52.34159779614325,25.454545454545453,21.928374655647385
Zm00001eb209070_T001,489,73.00613496932516,32.515337423312886,14.314928425357873
Zm00001eb179160_T001,2364,53.257191201353635,24.57698815566836,20.135363790186126
Zm00001eb207910_T001,1212,42.9042904290429,27.475247524752476,32.0957095709571
Zm00001eb172010_T001,942,56.36942675159236,32.1656050955414,25.796178343949045
Zm00001eb204780_T001,324,68.82716049382715,35.80246913580247,21.296296296296298
Zm00001eb164870_T001,2922,52.395619438740596,26.488706365503077,26.21492128678987
Zm00001eb194340_T001,1539,52.826510721247566,29.109811565951915,26.055880441845353
Zm00001eb193060_T001,705,71.63120567375887,35.177304964539005,14.468085106382977
Zm00001eb202310_T001,1605,48.099688473520246,26.043613707165107,26.542056074766357
Zm00001eb186800_T001,2331,67.61046761046761,32.732732732732735,16.173316173316174
Zm00001eb180400_T001,387,54.78036175710594,28.68217054263566,24.031007751937985
Zm00001eb187670_T001,876,76.02739726027397,35.38812785388128,13.24200913242009
Zm00001eb179890_T001,225,46.666666666666664,26.666666666666668,23.11111111111111
Zm00001eb179660_T003,1401,48.10849393290507,22.412562455389008,26.69521770164168
Zm00001eb190920_T001,1125,71.02222222222223,34.22222222222222,14.31111111111111
Zm00001eb188980_T001,324,70.67901234567901,40.74074074074074,18.209876543209877
Zm00001eb207330_T001,777,56.24195624195624,23.423423423423422,18.53281853281853
Zm00001eb166430_T001,384,46.09375,24.739583333333336,22.916666666666664
Zm00001eb185790_T001,1020,51.470588235294116,24.313725490196077,27.450980392156865
Zm00001eb180670_T001,2961,46.36946977372509,27.0516717325228,28.267477203647417
Zm00001eb205030_T001,1902,48.738170347003155,25.18401682439537,25.28916929547844
Zm00001eb168210_T001,339,55.75221238938053,25.368731563421832,25.368731563421832
Zm00001eb209420_T001,1482,66.32928475033738,29.08232118758435,19.50067476383266
Zm00001eb172640_T001,282,59.9290780141844,31.560283687943265,21.27659574468085
